Municipio;latitude;longitude
BRASILIA;-178748396,7;-382762337,6
BRASILIA;latitude;longitude
BRASILIA;-178767847,8;-382803886,3
BRASILIA;-178787298,8;-382845435,1
BRASILIA;-178806749,9;-382886983,9
BRASILIA;-178826200,9;-382928532,7
BRASILIA;-178845652;-382970081,5
BRASILIA;-178865103;-383011630,2
BRASILIA;-178884554;-383053179
BRASILIA;-178904005,1;-383094727,8
BRASILIA;-178923456,1;-383136276,6
BRASILIA;-178942907,2;-383177825,4
BRASILIA;-178962358,2;-383219374,1
BRASILIA;-178981809,3;-383260922,9
BRASILIA;-179001260,3;-383302471,7
BRASILIA;-179020711,4;-383344020,5
BRASILIA;-179040162,4;-383385569,3
BRASILIA;-179059613,5;-383427118
BRASILIA;-179079064,5;-383468666,8
BRASILIA;-179098515,6;-383510215,6
BRASILIA;-179117966,6;-383551764,4
BRASILIA;-179137417,7;-383593313,2
BRASILIA;-179156868,7;-383634861,9
BRASILIA;latitude;longitude
BRASILIA;-179176319,8;-383676410,7
BRASILIA;-179195770,8;-383717959,5
BRASILIA;-179215221,9;-383759508,3
BRASILIA;-179234672,9;-383801057,1
BRASILIA;-179254124;-383842605,8
BRASILIA;-179273575;-383884154,6
BRASILIA;-179293026,1;-383925703,4
BRASILIA;-179312477,1;-383967252,2
BRASILIA;-179331928,2;-384008801
BRASILIA;-179351379,2;-384050349,8
BRASILIA;-179370830,2;-384091898,5
BRASILIA;-179390281,3;-384133447,3
BRASILIA;-179409732,3;-384174996,1
BRASILIA;-179429183,4;-384216544,9
BRASILIA;-179448634,4;-384258093,7
BRASILIA;-179468085,5;-384299642,4
BRASILIA;-179487536,5;-384341191,2
BRASILIA;-179506987,6;-384382740
BRASILIA;-179526438,6;-384424288,8
BRASILIA;-179545889,7;-384465837,6
BRASILIA;-179565340,7;-384507386,3
BRASILIA;latitude;longitude
BRASILIA;-179584791,8;-384548935,1
BRASILIA;-179604242,8;-384590483,9
BRASILIA;-179623693,9;-384632032,7
BRASILIA;-179643144,9;-384673581,5
BRASILIA;-179662596;-384715130,2
BRASILIA;-179682047;-384756679
BRASILIA;-179701498,1;-384798227,8
BRASILIA;-179720949,1;-384839776,6
BRASILIA;-179740400,2;-384881325,4
BRASILIA;-179759851,2;-384922874,1
BRASILIA;-179779302,3;-384964422,9
BRASILIA;-179798753,3;-385005971,7
BRASILIA;-179818204,4;-385047520,5
BRASILIA;-179837655,4;-385089069,3
BRASILIA;-179857106,5;-385130618
BRASILIA;-179876557,5;-385172166,8
BRASILIA;-179896008,5;-385213715,6
BRASILIA;-179915459,6;-385255264,4
BRASILIA;-179934910,6;-385296813,2
BRASILIA;-179954361,7;-385338361,9
BRASILIA;-179973812,7;-385379910,7
BRASILIA;latitude;longitude
BRASILIA;-179993263,8;-385421459,5
BRASILIA;-180012714,8;-385463008,3
BRASILIA;-180032165,9;-385504557,1
BRASILIA;-180051616,9;-385546105,8
BRASILIA;-180071068;-385587654,6
BRASILIA;-180090519;-385629203,4
BRASILIA;-180109970,1;-385670752,2
BRASILIA;-180129421,1;-385712301
BRASILIA;-180148872,2;-385753849,8
BRASILIA;-180168323,2;-385795398,5
BRASILIA;-180187774,3;-385836947,3
BRASILIA;-180207225,3;-385878496,1
BRASILIA;-180226676,4;-385920044,9
BRASILIA;-180246127,4;-385961593,7
BRASILIA;-180265578,5;-386003142,4
BRASILIA;-180285029,5;-386044691,2
BRASILIA;-180304480,6;-386086240
BRASILIA;-180323931,6;-386127788,8
BRASILIA;-180343382,7;-386169337,6
BRASILIA;-180362833,7;-386210886,3
BRASILIA;-180382284,7;-386252435,1
BRASILIA;latitude;longitude
BRASILIA;-180401735,8;-386293983,9
BRASILIA;-180421186,8;-386335532,7
BRASILIA;-180440637,9;-386377081,5
BRASILIA;-180460088,9;-386418630,2
BRASILIA;-180479540;-386460179
BRASILIA;-180498991;-386501727,8
BRASILIA;-180518442,1;-386543276,6
BRASILIA;-180537893,1;-386584825,4
BRASILIA;-180557344,2;-386626374,1
BRASILIA;-180576795,2;-386667922,9
BRASILIA;-180596246,3;-386709471,7
BRASILIA;-180615697,3;-386751020,5
BRASILIA;-180635148,4;-386792569,3
BRASILIA;-180654599,4;-386834118
BRASILIA;-180674050,5;-386875666,8
BRASILIA;-180693501,5;-386917215,6
BRASILIA;-180712952,6;-386958764,4
BRASILIA;-180732403,6;-387000313,2
BRASILIA;-180751854,7;-387041861,9
BRASILIA;-180771305,7;-387083410,7
BRASILIA;-180790756,8;-387124959,5
BRASILIA;latitude;longitude
BRASILIA;-180810207,8;-387166508,3
BRASILIA;-180829658,9;-387208057,1
BRASILIA;-180849109,9;-387249605,9
BRASILIA;-180868560,9;-387291154,6
BRASILIA;-180888012;-387332703,4
BRASILIA;-180907463;-387374252,2
BRASILIA;-180926914,1;-387415801
BRASILIA;-180946365,1;-387457349,8
BRASILIA;-180965816,2;-387498898,5
BRASILIA;-180985267,2;-387540447,3
BRASILIA;-181004718,3;-387581996,1
BRASILIA;-181024169,3;-387623544,9
BRASILIA;-181043620,4;-387665093,7
BRASILIA;-181063071,4;-387706642,4
BRASILIA;-181082522,5;-387748191,2
BRASILIA;-181101973,5;-387789740
BRASILIA;-181121424,6;-387831288,8
BRASILIA;-181140875,6;-387872837,6
BRASILIA;-181160326,7;-387914386,3
BRASILIA;-181179777,7;-387955935,1
BRASILIA;-181199228,8;-387997483,9
BRASILIA;latitude;longitude
BRASILIA;-181218679,8;-388039032,7
BRASILIA;-181238130,9;-388080581,5
BRASILIA;-181257581,9;-388122130,2
BRASILIA;-181277033;-388163679
BRASILIA;-181296484;-388205227,8
BRASILIA;-181315935,1;-388246776,6
BRASILIA;-181335386,1;-388288325,4
BRASILIA;-181354837,2;-388329874,1
BRASILIA;-181374288,2;-388371422,9
BRASILIA;-181393739,2;-388412971,7
BRASILIA;-181413190,3;-388454520,5
BRASILIA;-181432641,3;-388496069,3
BRASILIA;-181452092,4;-388537618
BRASILIA;-181471543,4;-388579166,8
BRASILIA;-181490994,5;-388620715,6
BRASILIA;-181510445,5;-388662264,4
BRASILIA;-181529896,6;-388703813,2
BRASILIA;-181549347,6;-388745361,9
BRASILIA;-181568798,7;-388786910,7
BRASILIA;-181588249,7;-388828459,5
BRASILIA;-181607700,8;-388870008,3
BRASILIA;latitude;longitude
BRASILIA;-181627151,8;-388911557,1
BRASILIA;-181646602,9;-388953105,9
BRASILIA;-181666053,9;-388994654,6
BRASILIA;-181685505;-389036203,4
BRASILIA;-181704956;-389077752,2
BRASILIA;-181724407,1;-389119301
BRASILIA;-181743858,1;-389160849,8
BRASILIA;-181763309,2;-389202398,5
BRASILIA;-181782760,2;-389243947,3
BRASILIA;-181802211,3;-389285496,1
BRASILIA;-181821662,3;-389327044,9
BRASILIA;-181841113,4;-389368593,7
BRASILIA;-181860564,4;-389410142,4
BRASILIA;-181880015,4;-389451691,2
BRASILIA;-181899466,5;-389493240
BRASILIA;-181918917,5;-389534788,8
BRASILIA;-181938368,6;-389576337,6
BRASILIA;-181957819,6;-389617886,3
BRASILIA;-181977270,7;-389659435,1
BRASILIA;-181996721,7;-389700983,9
BRASILIA;-182016172,8;-389742532,7
BRASILIA;latitude;longitude
BRASILIA;-182035623,8;-389784081,5
BRASILIA;-182055074,9;-389825630,2
BRASILIA;-182074525,9;-389867179
BRASILIA;-182093977;-389908727,8
BRASILIA;-182113428;-389950276,6
BRASILIA;-182132879,1;-389991825,4
BRASILIA;-182152330,1;-390033374,1
BRASILIA;-182171781,2;-390074922,9
BRASILIA;-182191232,2;-390116471,7
BRASILIA;-182210683,3;-390158020,5
BRASILIA;-182230134,3;-390199569,3
BRASILIA;-182249585,4;-390241118
BRASILIA;-182269036,4;-390282666,8
BRASILIA;-182288487,5;-390324215,6
BRASILIA;-182307938,5;-390365764,4
BRASILIA;-182327389,6;-390407313,2
BRASILIA;-182346840,6;-390448862
BRASILIA;-182366291,6;-390490410,7
BRASILIA;-182385742,7;-390531959,5
BRASILIA;-182405193,7;-390573508,3
BRASILIA;-182424644,8;-390615057,1
BRASILIA;latitude;longitude
BRASILIA;-182444095,8;-390656605,9
BRASILIA;-182463546,9;-390698154,6
BRASILIA;-182482997,9;-390739703,4
BRASILIA;-182502449;-390781252,2
BRASILIA;-182521900;-390822801
BRASILIA;-182541351,1;-390864349,8
BRASILIA;-182560802,1;-390905898,5
BRASILIA;-182580253,2;-390947447,3
BRASILIA;-182599704,2;-390988996,1
BRASILIA;-182619155,3;-391030544,9
BRASILIA;-182638606,3;-391072093,7
BRASILIA;-182658057,4;-391113642,4
BRASILIA;-182677508,4;-391155191,2
BRASILIA;-182696959,5;-391196740
BRASILIA;-182716410,5;-391238288,8
BRASILIA;-182735861,6;-391279837,6
BRASILIA;-182755312,6;-391321386,3
BRASILIA;-182774763,7;-391362935,1
BRASILIA;-182794214,7;-391404483,9
BRASILIA;-182813665,8;-391446032,7
BRASILIA;-182833116,8;-391487581,5
BRASILIA;latitude;longitude
BRASILIA;-182852567,9;-391529130,2
BRASILIA;-182872018,9;-391570679
BRASILIA;-182891469,9;-391612227,8
BRASILIA;-182910921;-391653776,6
BRASILIA;-182930372;-391695325,4
BRASILIA;-182949823,1;-391736874,1
BRASILIA;-182969274,1;-391778422,9
BRASILIA;-182988725,2;-391819971,7
BRASILIA;-183008176,2;-391861520,5
BRASILIA;-183027627,3;-391903069,3
BRASILIA;-183047078,3;-391944618
BRASILIA;-183066529,4;-391986166,8
BRASILIA;-183085980,4;-392027715,6
BRASILIA;-183105431,5;-392069264,4
BRASILIA;-183124882,5;-392110813,2
BRASILIA;-183144333,6;-392152362
BRASILIA;-183163784,6;-392193910,7
BRASILIA;-183183235,7;-392235459,5
BRASILIA;-183202686,7;-392277008,3
BRASILIA;-183222137,8;-392318557,1
BRASILIA;-183241588,8;-392360105,9
BRASILIA;latitude;longitude
BRASILIA;-183261039,9;-392401654,6
BRASILIA;-183280490,9;-392443203,4
BRASILIA;-183299942;-392484752,2
BRASILIA;-183319393;-392526301
BRASILIA;-183338844,1;-392567849,8
BRASILIA;-183358295,1;-392609398,5
BRASILIA;-183377746,1;-392650947,3
BRASILIA;-183397197,2;-392692496,1
BRASILIA;-183416648,2;-392734044,9
BRASILIA;-183436099,3;-392775593,7
BRASILIA;-183455550,3;-392817142,4
BRASILIA;-183475001,4;-392858691,2
BRASILIA;-183494452,4;-392900240
BRASILIA;-183513903,5;-392941788,8
BRASILIA;-183533354,5;-392983337,6
BRASILIA;-183552805,6;-393024886,3
BRASILIA;-183572256,6;-393066435,1
BRASILIA;-183591707,7;-393107983,9
BRASILIA;-183611158,7;-393149532,7
BRASILIA;-183630609,8;-393191081,5
BRASILIA;-183650060,8;-393232630,2
BRASILIA;latitude;longitude
BRASILIA;-183669511,9;-393274179
BRASILIA;-183688962,9;-393315727,8
BRASILIA;-183708414;-393357276,6
BRASILIA;-183727865;-393398825,4
BRASILIA;-183747316,1;-393440374,1
BRASILIA;-183766767,1;-393481922,9
BRASILIA;-183786218,2;-393523471,7
BRASILIA;-183805669,2;-393565020,5
BRASILIA;-183825120,3;-393606569,3
BRASILIA;-183844571,3;-393648118,1
BRASILIA;-183864022,3;-393689666,8
BRASILIA;-183883473,4;-393731215,6
BRASILIA;-183902924,4;-393772764,4
BRASILIA;-183922375,5;-393814313,2
BRASILIA;-183941826,5;-393855862
BRASILIA;-183961277,6;-393897410,7
BRASILIA;-183980728,6;-393938959,5
BRASILIA;-184000179,7;-393980508,3
BRASILIA;-184019630,7;-394022057,1
BRASILIA;-184039081,8;-394063605,9
BRASILIA;-184058532,8;-394105154,6
BRASILIA;latitude;longitude
BRASILIA;-184077983,9;-394146703,4
BRASILIA;-184097434,9;-394188252,2
BRASILIA;-184116886;-394229801
BRASILIA;-184136337;-394271349,8
BRASILIA;-184155788,1;-394312898,5
BRASILIA;-184175239,1;-394354447,3
BRASILIA;-184194690,2;-394395996,1
BRASILIA;-184214141,2;-394437544,9
BRASILIA;-184233592,3;-394479093,7
BRASILIA;-184253043,3;-394520642,4
BRASILIA;-184272494,4;-394562191,2
BRASILIA;-184291945,4;-394603740
BRASILIA;-184311396,5;-394645288,8
BRASILIA;-184330847,5;-394686837,6
BRASILIA;-184350298,6;-394728386,3
BRASILIA;-184369749,6;-394769935,1
BRASILIA;-184389200,6;-394811483,9
BRASILIA;-184408651,7;-394853032,7
BRASILIA;-184428102,7;-394894581,5
BRASILIA;-184447553,8;-394936130,2
BRASILIA;-184467004,8;-394977679
BRASILIA;latitude;longitude
BRASILIA;-184486455,9;-395019227,8
BRASILIA;-184505906,9;-395060776,6
BRASILIA;-184525358;-395102325,4
BRASILIA;-184544809;-395143874,1
BRASILIA;-184564260,1;-395185422,9
BRASILIA;-184583711,1;-395226971,7
BRASILIA;-184603162,2;-395268520,5
BRASILIA;-184622613,2;-395310069,3
BRASILIA;-184642064,3;-395351618,1
BRASILIA;-184661515,3;-395393166,8
BRASILIA;-184680966,4;-395434715,6
BRASILIA;-184700417,4;-395476264,4
BRASILIA;-184719868,5;-395517813,2
BRASILIA;-184739319,5;-395559362
BRASILIA;-184758770,6;-395600910,7
BRASILIA;-184778221,6;-395642459,5
BRASILIA;-184797672,7;-395684008,3
BRASILIA;-184817123,7;-395725557,1
BRASILIA;-184836574,8;-395767105,9
BRASILIA;-184856025,8;-395808654,6
BRASILIA;-184875476,8;-395850203,4
BRASILIA;latitude;longitude
BRASILIA;-184894927,9;-395891752,2
BRASILIA;-184914378,9;-395933301
BRASILIA;-184933830;-395974849,8
BRASILIA;-184953281;-396016398,5
BRASILIA;-184972732,1;-396057947,3
BRASILIA;-184992183,1;-396099496,1
BRASILIA;-185011634,2;-396141044,9
BRASILIA;-185031085,2;-396182593,7
BRASILIA;-185050536,3;-396224142,4
BRASILIA;-185069987,3;-396265691,2
BRASILIA;-185089438,4;-396307240
BRASILIA;-185108889,4;-396348788,8
BRASILIA;-185128340,5;-396390337,6
BRASILIA;-185147791,5;-396431886,3
BRASILIA;-185167242,6;-396473435,1
BRASILIA;-185186693,6;-396514983,9
BRASILIA;-185206144,7;-396556532,7
BRASILIA;-185225595,7;-396598081,5
BRASILIA;-185245046,8;-396639630,2
BRASILIA;-185264497,8;-396681179
BRASILIA;-185283948,9;-396722727,8
BRASILIA;latitude;longitude
BRASILIA;-185303399,9;-396764276,6
BRASILIA;-185322851;-396805825,4
BRASILIA;-185342302;-396847374,2
BRASILIA;-185361753;-396888922,9
BRASILIA;-185381204,1;-396930471,7
BRASILIA;-185400655,1;-396972020,5
BRASILIA;-185420106,2;-397013569,3
BRASILIA;-185439557,2;-397055118,1
BRASILIA;-185459008,3;-397096666,8
BRASILIA;-185478459,3;-397138215,6
BRASILIA;-185497910,4;-397179764,4
BRASILIA;-185517361,4;-397221313,2
BRASILIA;-185536812,5;-397262862
BRASILIA;-185556263,5;-397304410,7
BRASILIA;-185575714,6;-397345959,5
BRASILIA;-185595165,6;-397387508,3
BRASILIA;-185614616,7;-397429057,1
BRASILIA;-185634067,7;-397470605,9
BRASILIA;-185653518,8;-397512154,6
BRASILIA;-185672969,8;-397553703,4
BRASILIA;-185692420,9;-397595252,2
BRASILIA;latitude;longitude
BRASILIA;-185711871,9;-397636801
BRASILIA;-185731323;-397678349,8
BRASILIA;-185750774;-397719898,5
BRASILIA;-185770225,1;-397761447,3
BRASILIA;-185789676,1;-397802996,1
BRASILIA;-185809127,2;-397844544,9
BRASILIA;-185828578,2;-397886093,7
BRASILIA;-185848029,3;-397927642,4
BRASILIA;-185867480,3;-397969191,2
BRASILIA;-185886931,3;-398010740
BRASILIA;-185906382,4;-398052288,8
BRASILIA;-185925833,4;-398093837,6
BRASILIA;-185945284,5;-398135386,3
BRASILIA;-185964735,5;-398176935,1
BRASILIA;-185984186,6;-398218483,9
BRASILIA;-186003637,6;-398260032,7
BRASILIA;-186023088,7;-398301581,5
BRASILIA;-186042539,7;-398343130,2
BRASILIA;-186061990,8;-398384679
BRASILIA;-186081441,8;-398426227,8
BRASILIA;-186100892,9;-398467776,6
BRASILIA;latitude;longitude
BRASILIA;-186120343,9;-398509325,4
BRASILIA;-186139795;-398550874,2
BRASILIA;-186159246;-398592422,9
BRASILIA;-186178697,1;-398633971,7
BRASILIA;-186198148,1;-398675520,5
BRASILIA;-186217599,2;-398717069,3
BRASILIA;-186237050,2;-398758618,1
BRASILIA;-186256501,3;-398800166,8
BRASILIA;-186275952,3;-398841715,6
BRASILIA;-186295403,4;-398883264,4
BRASILIA;-186314854,4;-398924813,2
BRASILIA;-186334305,5;-398966362
BRASILIA;-186353756,5;-399007910,7
BRASILIA;-186373207,5;-399049459,5
BRASILIA;-186392658,6;-399091008,3
BRASILIA;-186412109,6;-399132557,1
BRASILIA;-186431560,7;-399174105,9
BRASILIA;-186451011,7;-399215654,6
BRASILIA;-186470462,8;-399257203,4
BRASILIA;-186489913,8;-399298752,2
BRASILIA;-186509364,9;-399340301
BRASILIA;latitude;longitude
BRASILIA;-186528815,9;-399381849,8
BRASILIA;-186548267;-399423398,5
BRASILIA;-186567718;-399464947,3
BRASILIA;-186587169,1;-399506496,1
BRASILIA;-186606620,1;-399548044,9
BRASILIA;-186626071,2;-399589593,7
BRASILIA;-186645522,2;-399631142,4
BRASILIA;-186664973,3;-399672691,2
BRASILIA;-186684424,3;-399714240
BRASILIA;-186703875,4;-399755788,8
BRASILIA;-186723326,4;-399797337,6
BRASILIA;-186742777,5;-399838886,3
BRASILIA;-186762228,5;-399880435,1
BRASILIA;-186781679,6;-399921983,9
BRASILIA;-186801130,6;-399963532,7
BRASILIA;-186820581,7;-400005081,5
BRASILIA;-186840032,7;-400046630,3
BRASILIA;-186859483,7;-400088179
BRASILIA;-186878934,8;-400129727,8
BRASILIA;-186898385,8;-400171276,6
BRASILIA;-186917836,9;-400212825,4
BRASILIA;latitude;longitude
BRASILIA;-186937287,9;-400254374,2
BRASILIA;-186956739;-400295922,9
BRASILIA;-186976190;-400337471,7
BRASILIA;-186995641,1;-400379020,5
BRASILIA;-187015092,1;-400420569,3
BRASILIA;-187034543,2;-400462118,1
BRASILIA;-187053994,2;-400503666,8
BRASILIA;-187073445,3;-400545215,6
BRASILIA;-187092896,3;-400586764,4
BRASILIA;-187112347,4;-400628313,2
BRASILIA;-187131798,4;-400669862
BRASILIA;-187151249,5;-400711410,7
BRASILIA;-187170700,5;-400752959,5
BRASILIA;-187190151,6;-400794508,3
BRASILIA;-187209602,6;-400836057,1
BRASILIA;-187229053,7;-400877605,9
BRASILIA;-187248504,7;-400919154,6
BRASILIA;-187267955,8;-400960703,4
BRASILIA;-187287406,8;-401002252,2
BRASILIA;-187306857,9;-401043801
BRASILIA;-187326308,9;-401085349,8
BRASILIA;latitude;longitude
BRASILIA;-187345760;-401126898,5
BRASILIA;-187365211;-401168447,3
BRASILIA;-187384662;-401209996,1
BRASILIA;-187404113,1;-401251544,9
BRASILIA;-187423564,1;-401293093,7
BRASILIA;-187443015,2;-401334642,4
BRASILIA;-187462466,2;-401376191,2
BRASILIA;-187481917,3;-401417740
BRASILIA;-187501368,3;-401459288,8
BRASILIA;-187520819,4;-401500837,6
BRASILIA;-187540270,4;-401542386,3
BRASILIA;-187559721,5;-401583935,1
BRASILIA;-187579172,5;-401625483,9
BRASILIA;-187598623,6;-401667032,7
BRASILIA;-187618074,6;-401708581,5
BRASILIA;-187637525,7;-401750130,3
BRASILIA;-187656976,7;-401791679
BRASILIA;-187676427,8;-401833227,8
BRASILIA;-187695878,8;-401874776,6
BRASILIA;-187715329,9;-401916325,4
BRASILIA;-187734780,9;-401957874,2
BRASILIA;latitude;longitude
BRASILIA;-187754232;-401999422,9
BRASILIA;-187773683;-402040971,7
BRASILIA;-187793134,1;-402082520,5
BRASILIA;-187812585,1;-402124069,3
BRASILIA;-187832036,2;-402165618,1
BRASILIA;-187851487,2;-402207166,8
BRASILIA;-187870938,2;-402248715,6
BRASILIA;-187890389,3;-402290264,4
BRASILIA;-187909840,3;-402331813,2
BRASILIA;-187929291,4;-402373362
BRASILIA;-187948742,4;-402414910,7
BRASILIA;-187968193,5;-402456459,5
BRASILIA;-187987644,5;-402498008,3
BRASILIA;-188007095,6;-402539557,1
BRASILIA;-188026546,6;-402581105,9
BRASILIA;-188045997,7;-402622654,6
BRASILIA;-188065448,7;-402664203,4
BRASILIA;-188084899,8;-402705752,2
BRASILIA;-188104350,8;-402747301
BRASILIA;-188123801,9;-402788849,8
BRASILIA;-188143252,9;-402830398,5
BRASILIA;latitude;longitude
BRASILIA;-188162704;-402871947,3
BRASILIA;-188182155;-402913496,1
BRASILIA;-188201606,1;-402955044,9
BRASILIA;-188221057,1;-402996593,7
BRASILIA;-188240508,2;-403038142,4
BRASILIA;-188259959,2;-403079691,2
BRASILIA;-188279410,3;-403121240
BRASILIA;-188298861,3;-403162788,8
BRASILIA;-188318312,4;-403204337,6
BRASILIA;-188337763,4;-403245886,4
BRASILIA;-188357214,4;-403287435,1
BRASILIA;-188376665,5;-403328983,9
BRASILIA;-188396116,5;-403370532,7
BRASILIA;-188415567,6;-403412081,5
BRASILIA;-188435018,6;-403453630,3
BRASILIA;-188454469,7;-403495179
BRASILIA;-188473920,7;-403536727,8
BRASILIA;-188493371,8;-403578276,6
BRASILIA;-188512822,8;-403619825,4
BRASILIA;-188532273,9;-403661374,2
BRASILIA;-188551724,9;-403702922,9
BRASILIA;latitude;longitude
BRASILIA;-188571176;-403744471,7
BRASILIA;-188590627;-403786020,5
BRASILIA;-188610078,1;-403827569,3
BRASILIA;-188629529,1;-403869118,1
BRASILIA;-188648980,2;-403910666,8
BRASILIA;-188668431,2;-403952215,6
BRASILIA;-188687882,3;-403993764,4
BRASILIA;-188707333,3;-404035313,2
BRASILIA;-188726784,4;-404076862
BRASILIA;-188746235,4;-404118410,7
BRASILIA;-188765686,5;-404159959,5
BRASILIA;-188785137,5;-404201508,3
BRASILIA;-188804588,6;-404243057,1
BRASILIA;-188824039,6;-404284605,9
BRASILIA;-188843490,7;-404326154,6
BRASILIA;-188862941,7;-404367703,4
BRASILIA;-188882392,7;-404409252,2
BRASILIA;-188901843,8;-404450801
BRASILIA;-188921294,8;-404492349,8
BRASILIA;-188940745,9;-404533898,5
BRASILIA;-188960196,9;-404575447,3
BRASILIA;latitude;longitude
BRASILIA;-188979648;-404616996,1
BRASILIA;-188999099;-404658544,9
BRASILIA;-189018550,1;-404700093,7
BRASILIA;-189038001,1;-404741642,4
BRASILIA;-189057452,2;-404783191,2
BRASILIA;-189076903,2;-404824740
BRASILIA;-189096354,3;-404866288,8
BRASILIA;-189115805,3;-404907837,6
BRASILIA;-189135256,4;-404949386,4
BRASILIA;-189154707,4;-404990935,1
BRASILIA;-189174158,5;-405032483,9
BRASILIA;-189193609,5;-405074032,7
BRASILIA;-189213060,6;-405115581,5
BRASILIA;-189232511,6;-405157130,3
BRASILIA;-189251962,7;-405198679
BRASILIA;-189271413,7;-405240227,8
BRASILIA;-189290864,8;-405281776,6
BRASILIA;-189310315,8;-405323325,4
BRASILIA;-189329766,9;-405364874,2
BRASILIA;-189349217,9;-405406422,9
BRASILIA;-189368668,9;-405447971,7
BRASILIA;latitude;longitude
BRASILIA;-189388120;-405489520,5
BRASILIA;-189407571;-405531069,3
BRASILIA;-189427022,1;-405572618,1
BRASILIA;-189446473,1;-405614166,8
BRASILIA;-189465924,2;-405655715,6
BRASILIA;-189485375,2;-405697264,4
BRASILIA;-189504826,3;-405738813,2
BRASILIA;-189524277,3;-405780362
BRASILIA;-189543728,4;-405821910,7
BRASILIA;-189563179,4;-405863459,5
BRASILIA;-189582630,5;-405905008,3
BRASILIA;-189602081,5;-405946557,1
BRASILIA;-189621532,6;-405988105,9
BRASILIA;-189640983,6;-406029654,6
BRASILIA;-189660434,7;-406071203,4
BRASILIA;-189679885,7;-406112752,2
BRASILIA;-189699336,8;-406154301
BRASILIA;-189718787,8;-406195849,8
BRASILIA;-189738238,9;-406237398,5
BRASILIA;-189757689,9;-406278947,3
BRASILIA;-189777141;-406320496,1
BRASILIA;latitude;longitude
BRASILIA;-189796592;-406362044,9
BRASILIA;-189816043,1;-406403593,7
BRASILIA;-189835494,1;-406445142,5
BRASILIA;-189854945,1;-406486691,2
BRASILIA;-189874396,2;-406528240
BRASILIA;-189893847,2;-406569788,8
BRASILIA;-189913298,3;-406611337,6
BRASILIA;-189932749,3;-406652886,4
BRASILIA;-189952200,4;-406694435,1
BRASILIA;-189971651,4;-406735983,9
BRASILIA;-189991102,5;-406777532,7
BRASILIA;-190010553,5;-406819081,5
BRASILIA;-190030004,6;-406860630,3
BRASILIA;-190049455,6;-406902179
BRASILIA;-190068906,7;-406943727,8
BRASILIA;-190088357,7;-406985276,6
BRASILIA;-190107808,8;-407026825,4
BRASILIA;-190127259,8;-407068374,2
BRASILIA;-190146710,9;-407109922,9
BRASILIA;-190166161,9;-407151471,7
BRASILIA;-190185613;-407193020,5
BRASILIA;latitude;longitude
BRASILIA;-190205064;-407234569,3
BRASILIA;-190224515,1;-407276118,1
BRASILIA;-190243966,1;-407317666,8
BRASILIA;-190263417,2;-407359215,6
BRASILIA;-190282868,2;-407400764,4
BRASILIA;-190302319,3;-407442313,2
BRASILIA;-190321770,3;-407483862
BRASILIA;-190341221,4;-407525410,7
BRASILIA;-190360672,4;-407566959,5
BRASILIA;-190380123,4;-407608508,3
BRASILIA;-190399574,5;-407650057,1
BRASILIA;-190419025,5;-407691605,9
BRASILIA;-190438476,6;-407733154,6
BRASILIA;-190457927,6;-407774703,4
BRASILIA;-190477378,7;-407816252,2
BRASILIA;-190496829,7;-407857801
BRASILIA;-190516280,8;-407899349,8
BRASILIA;-190535731,8;-407940898,5
BRASILIA;-190555182,9;-407982447,3
BRASILIA;-190574633,9;-408023996,1
BRASILIA;-190594085;-408065544,9
BRASILIA;latitude;longitude
BRASILIA;-190613536;-408107093,7
BRASILIA;-190632987,1;-408148642,5
BRASILIA;-190652438,1;-408190191,2
BRASILIA;-190671889,2;-408231740
BRASILIA;-190691340,2;-408273288,8
BRASILIA;-190710791,3;-408314837,6
BRASILIA;-190730242,3;-408356386,4
BRASILIA;-190749693,4;-408397935,1
BRASILIA;-190769144,4;-408439483,9
BRASILIA;-190788595,5;-408481032,7
BRASILIA;-190808046,5;-408522581,5
BRASILIA;-190827497,6;-408564130,3
BRASILIA;-190846948,6;-408605679
BRASILIA;-190866399,6;-408647227,8
BRASILIA;-190885850,7;-408688776,6
BRASILIA;-190905301,7;-408730325,4
BRASILIA;-190924752,8;-408771874,2
BRASILIA;-190944203,8;-408813422,9
BRASILIA;-190963654,9;-408854971,7
BRASILIA;-190983105,9;-408896520,5
BRASILIA;-191002557;-408938069,3
BRASILIA;latitude;longitude
BRASILIA;-191022008;-408979618,1
BRASILIA;-191041459,1;-409021166,8
BRASILIA;-191060910,1;-409062715,6
BRASILIA;-191080361,2;-409104264,4
BRASILIA;-191099812,2;-409145813,2
BRASILIA;-191119263,3;-409187362
BRASILIA;-191138714,3;-409228910,7
BRASILIA;-191158165,4;-409270459,5
BRASILIA;-191177616,4;-409312008,3
BRASILIA;-191197067,5;-409353557,1
BRASILIA;-191216518,5;-409395105,9
BRASILIA;-191235969,6;-409436654,6
BRASILIA;-191255420,6;-409478203,4
BRASILIA;-191274871,7;-409519752,2
BRASILIA;-191294322,7;-409561301
BRASILIA;-191313773,8;-409602849,8
BRASILIA;-191333224,8;-409644398,6
BRASILIA;-191352675,8;-409685947,3
BRASILIA;-191372126,9;-409727496,1
BRASILIA;-191391577,9;-409769044,9
BRASILIA;-191411029;-409810593,7
BRASILIA;latitude;longitude
BRASILIA;-191430480;-409852142,5
BRASILIA;-191449931,1;-409893691,2
BRASILIA;-191469382,1;-409935240
